item_id,status,created_at,product,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
346515,complete,11/26/2016,Huawei Y625 Black,10120,1,10120,100236122,Mobiles & Tablets,R-LHE-103735,0,cod,11/26/2016,Net,"10,120",2016,11,2016-7,Nov-16,FY17,225
347224,complete,11/26/2016,Infinix Hot 4-Gold,12599,1,12599,100236558,Mobiles & Tablets,C-KHS-34184,0,cod,11/26/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,44
347520,complete,11/26/2016,Infinix Hot 4-Gold,12599,1,12599,100236730,Mobiles & Tablets,R-KHE-106990,0,cod,11/26/2016,Net,"12,599",2016,11,2016-8,Nov-16,FY17,4112
348814,complete,11/26/2016,Infinix Hot 4-Gold,12599,1,12599,100237470,Mobiles & Tablets,R-KHS-103986,0,cod,11/26/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,1323
349232,complete,11/26/2016,Infinix Hot 4-Gold,12599,1,12599,100237726,Mobiles & Tablets,R-KHE-103983,0,cod,11/26/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,25912
356672,complete,11/28/2016,Infinix Hot 4-Gold,12599,1,12599,100241502,Mobiles & Tablets,R-KHS-103986,0,cod,11/28/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,26940
356683,complete,11/28/2016,Infinix Hot 4-Black,12599,1,12599,100241507,Mobiles & Tablets,R SKZ 106980,0,cod,11/28/2016,Net,"12,599",2016,11,2016-9,Nov-16,FY17,7388
357082,complete,11/28/2016,Infinix Hot 4-Black,12599,1,12599,100241687,Mobiles & Tablets,c-khw-30295,0,cod,11/28/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,13516
357512,canceled,11/28/2016,Infinix Hot 4-Gold,12599,1,12599,100241936,Mobiles & Tablets,R-isb-58059,0,cod,11/28/2016,Gross,"12,599",2016,11,2016-7,Nov-16,FY17,79
357548,complete,11/28/2016,Infinix Hot 4-Black,12599,1,12599,100241957,Mobiles & Tablets,R-isb-58059,0,cod,11/28/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,79
359638,order_refunded,11/29/2016,Apple iPhone 6 (64GB) Gold,69390,1,69390,100243198,Mobiles & Tablets,r-lhe-104412,0,cod,11/29/2016,Valid,"69,390",2016,11,2016-7,Nov-16,FY17,1396
359749,complete,11/29/2016,Infinix Hot 4-Gold,12599,1,12599,100243282,Mobiles & Tablets,123456MB,0,cod,11/29/2016,Net,"12,599",2016,11,2016-10,Nov-16,FY17,12145
359898,canceled,11/29/2016,Infinix Hot 4-Black,12599,1,12599,100243365,Mobiles & Tablets,C-KHIW-30246,0,cod,11/29/2016,Gross,"12,599",2016,11,2016-7,Nov-16,FY17,820
360000,complete,11/29/2016,Infinix Hot 4-Black,12599,1,12599,100243427,Mobiles & Tablets,47645,0,cod,11/29/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,25279
360023,complete,11/29/2016,Infinix Hot 4-Gold,12599,1,12599,100243443,Mobiles & Tablets,R-KHS-103986,0,cod,11/29/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,1323
360558,complete,11/30/2016,Infinix Hot 4-Black,12599,1,12599,100243703,Mobiles & Tablets,C-FSD-45709,0,cod,11/30/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,26151
360592,complete,11/30/2016,Infinix Hot 4-Gold,12599,1,12599,100243727,Mobiles & Tablets,C-FSD-50642,0,cod,11/30/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,27437
360595,complete,11/30/2016,Infinix Hot 4-Gold,12599,1,12599,100243729,Mobiles & Tablets,R-KHS-103986,0,cod,11/30/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,1323
360792,complete,11/30/2016,Infinix Hot 4-Black,12599,1,12599,100243861,Mobiles & Tablets,47645,0,cod,11/30/2016,Net,"12,599",2016,11,2016-11,Nov-16,FY17,25279
360828,canceled,11/30/2016,Infinix Hot 4-Gold,12599,1,12599,100243885,Mobiles & Tablets,R-KHS-103986,0,cod,11/30/2016,Gross,"12,599",2016,11,2016-7,Nov-16,FY17,1323
360838,complete,11/30/2016,Infinix Hot 4-Gold,12599,1,12599,100243891,Mobiles & Tablets,R-KHS-103986,0,cod,11/30/2016,Net,"12,599",2016,11,2016-7,Nov-16,FY17,1323
361374,complete,11/30/2016,Infinix Hot 4-Gold,12599,1,12599,100244210,Mobiles & Tablets,45297,0,cod,11/30/2016,Net,"12,599",2016,11,2016-9,Nov-16,FY17,5769
361546,canceled,12-01-2016,Infinix Hot 4-Gold,12599,1,12599,100244326,Mobiles & Tablets,c-uet-100794,0,cod,12-01-2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,800
361554,canceled,12-01-2016,Infinix Hot 4-Gold,12599,1,12599,100244331,Mobiles & Tablets,c-uet-100794,0,cod,12-01-2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,800
361552,canceled,12-01-2016,Infinix Hot 4-Gold,12599,1,12599,100244330,Mobiles & Tablets,c-uet-100794,0,cod,12-01-2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,800
361653,complete,12-01-2016,Infinix Hot 4-Black,12599,1,12599,100244396,Mobiles & Tablets,R-KHE-103983,0,cod,12-01-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27605
361733,complete,12-01-2016,Infinix Hot 4-Black,12599,1,12599,100244458,Mobiles & Tablets,R-KHS-103986,0,cod,12-01-2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,18124
361735,complete,12-01-2016,Infinix Hot 4-Black,12599,1,12599,100244459,Mobiles & Tablets,R-KHS-103986,0,cod,12-01-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27619
361833,complete,12-01-2016,Infinix Hot 4-Black,12599,1,12599,100244517,Mobiles & Tablets,R SKZ 106980,0,cod,12-01-2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,7388
361933,complete,12-01-2016,Infinix Hot 4-Gold,12599,1,12599,100244583,Mobiles & Tablets,45297,0,cod,12-01-2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,5769
362415,complete,12-02-2016,Infinix Hot 4-Black,12599,1,11599,100244893,Mobiles & Tablets,C-FSD-30642,1000,cod,12-02-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,58
362491,canceled,12-02-2016,Infinix Hot 4-Gold,12599,1,12599,100244955,Mobiles & Tablets,42413,0,cod,12-02-2016,Gross,"12,599",2016,12,2016-10,Dec-16,FY17,10906
362544,complete,12-02-2016,Infinix Hot 4-Gold,12599,1,12599,100244993,Mobiles & Tablets,42413,0,cod,12-02-2016,Net,"12,599",2016,12,2016-10,Dec-16,FY17,10906
363112,canceled,12-03-2016,Infinix Hot 4-Gold,12599,1,12599,100245316,Mobiles & Tablets,R-KHC-106763,0,cod,12-03-2016,Gross,"12,599",2016,12,2016-9,Dec-16,FY17,8207
363219,complete,12-03-2016,Infinix Hot 4-Black,12599,1,12599,100245389,Mobiles & Tablets,R-KHS-103986,0,cod,12-03-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27830
363405,complete,12-03-2016,Infinix Hot 4-Black,12599,1,12599,100245489,Mobiles & Tablets,R-KHS-103986,0,cod,12-03-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,1323
364043,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100245848,Mobiles & Tablets,R-KHS-103986,0,cod,12-05-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27619
364101,complete,12-05-2016,Infinix Hot 4-Black,12599,1,12599,100245872,Mobiles & Tablets,C-ISB-103446,0,cod,12-05-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,2033
364151,canceled,12-05-2016,iPhone SE-64GB,64499,1,64499,100245903,Mobiles & Tablets,R-LHW-104415,0,cod,12-05-2016,Gross,"64,499",2016,12,2016-7,Dec-16,FY17,838
364173,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100245919,Mobiles & Tablets,R-KHS-103986,0,cod,12-05-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27619
364209,complete,12-05-2016,Infinix Hot 4-Black,12599,1,12599,100245943,Mobiles & Tablets,r-khw-100669,0,cod,12-05-2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,13639
364369,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100246031,Mobiles & Tablets,c-uet-100794,0,cod,12-05-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,800
364372,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100246033,Mobiles & Tablets,c-uet-100794,0,cod,12-05-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,800
364374,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100246034,Mobiles & Tablets,c-uet-100794,0,cod,12-05-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,800
364376,complete,12-05-2016,Infinix Hot 4-Gold,12599,1,12599,100246035,Mobiles & Tablets,c-uet-100794,0,cod,12-05-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,800
364383,canceled,12-05-2016,Infinix Hot 4-Black,12599,1,12599,100246038,Mobiles & Tablets,R-KHS-103986,0,cod,12-05-2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,1323
364784,complete,12-06-2016,Infinix Hot 4-Gold,12599,1,12599,100246288,Mobiles & Tablets,R SKZ 106980,0,cod,12-06-2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,7388
364787,complete,12-06-2016,Infinix Hot 4-Gold,12599,1,12599,100246290,Mobiles & Tablets,R-GUJ-80911,0,cod,12-06-2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,13279
364821,complete,12-06-2016,Infinix Hot 4-Black,12599,1,12599,100246309,Mobiles & Tablets,C-FSD-102016,0,cod,12-06-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,58
365463,complete,12-07-2016,Infinix Hot 4-Black,12599,1,12599,100246704,Mobiles & Tablets,R-KHS-103986,0,cod,12-07-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,1323
365525,complete,12-07-2016,Infinix Hot 4-Gold,12599,1,12599,100246741,Mobiles & Tablets,R SKZ 106980,0,cod,12-07-2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,7388
365670,complete,12-07-2016,Infinix Hot 4-Gold,12599,1,12599,100246843,Mobiles & Tablets,R-PEW-41424,0,cod,12-07-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,42
365885,complete,12-08-2016,Infinix Hot 4-Black,12599,1,12599,100246983,Mobiles & Tablets,R-KHE-103983,0,cod,12-08-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28220
366054,complete,12-08-2016,Samsung Galaxy S5 16GBPacking Damages42386,46999,1,46999,100247100,Mobiles & Tablets,R-LHW-104415,0,cod,12-08-2016,Net,"46,999",2016,12,2016-12,Dec-16,FY17,28256
366086,complete,12-08-2016,Infinix Hot 4-Gold,12599,3,37797,100247125,Mobiles & Tablets,C-KHC-34670,0,cod,12-08-2016,Net,"37,797",2016,12,2016-7,Dec-16,FY17,114
366103,complete,12-08-2016,Infinix Hot 4-Black,12599,2,25198,100247136,Mobiles & Tablets,C-KHC-34670,0,cod,12-08-2016,Net,"25,198",2016,12,2016-7,Dec-16,FY17,114
366740,complete,12-09-2016,Infinix Hot 4-Gold,12599,1,12599,100247533,Mobiles & Tablets,R-KHE-103983,0,cod,12-09-2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,14400
366979,complete,12-09-2016,Infinix Hot 4-Gold,12599,1,12599,100247679,Mobiles & Tablets,R-KHS-103986,0,cod,12-09-2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,26940
367283,complete,12-10-2016,Infinix Hot 4-Black,12599,1,12599,100247856,Mobiles & Tablets,R-KHE-103983,0,cod,12-10-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28470
367351,complete,12-10-2016,Infinix Hot 4-Black,12599,1,12599,100247907,Mobiles & Tablets,C-UET-44938,0,cod,12-10-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,36
367432,complete,12-10-2016,Infinix Hot 4-Black,12599,2,62995,100247952,Mobiles & Tablets,C-KHC-34670,0,cod,12-10-2016,Net,"25,198",2016,12,2016-7,Dec-16,FY17,114
367434,complete,12-10-2016,Infinix Hot 4-Gold,12599,3,62995,100247952,Mobiles & Tablets,C-KHC-34670,0,cod,12-10-2016,Net,"37,797",2016,12,2016-7,Dec-16,FY17,114
367455,order_refunded,12-10-2016,Infinix Hot 4-Black,12599,1,12599,100247965,Mobiles & Tablets,R-KHS-103986,0,cod,12-10-2016,Valid,"12,599",2016,12,2016-7,Dec-16,FY17,1323
367762,complete,12-11-2016,Infinix Hot 4-Gold,12599,1,12599,100248161,Mobiles & Tablets,R-KHE-103983,0,cod,12-11-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28560
367886,complete,12-11-2016,Infinix Hot 4-Gold,12599,1,12599,100248241,Mobiles & Tablets,R-KHS-103986,0,cod,12-11-2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,1323
367946,complete,12-11-2016,Infinix Hot 4-Black,12599,1,12599,100248273,Mobiles & Tablets,45297,0,cod,12-11-2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,5769
368069,complete,12-12-2016,Infinix Hot 4-Black,12599,1,12599,100248331,Mobiles & Tablets,R HDD 105008,0,cod,12-12-2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28618
368523,order_refunded,12/13/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100248568,Mobiles & Tablets,R-RWP-103991,0,cod,12/13/2016,Valid,"33,675",2016,12,2016-7,Dec-16,FY17,66
368531,complete,12/13/2016,Infinix Hot 4-Gold,12599,2,25198,100248574,Mobiles & Tablets,R-fsd-104419,0,cod,12/13/2016,Net,"25,198",2016,12,2016-7,Dec-16,FY17,2077
368533,complete,12/13/2016,Infinix Hot 4-Gold,12599,1,12599,100248575,Mobiles & Tablets,R-fsd-104419,0,cod,12/13/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,2077
368537,complete,12/13/2016,Infinix Hot 4-Gold,12599,1,12599,100248578,Mobiles & Tablets,R-FSD-104419,0,cod,12/13/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,2077
368790,complete,12/13/2016,Infinix Hot 4-Gold,12599,1,12599,100248743,Mobiles & Tablets,C-MUX-33202,0,cod,12/13/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28610
368840,complete,12/13/2016,Infinix Hot 4-Black,12599,1,12599,100248766,Mobiles & Tablets,R-isb-58059,0,cod,12/13/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,79
369042,complete,12/14/2016,Infinix Hot 4-Black,12599,1,12599,100248902,Mobiles & Tablets,C-ISB-84673,0,cod,12/14/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,1404
369140,complete,12/14/2016,Infinix Hot 4-Black,12599,1,12599,100248967,Mobiles & Tablets,R-PEW-101268,0,cod,12/14/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,292
369241,complete,12/14/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100249028,Mobiles & Tablets,R-RWP-103991,0,cod,12/14/2016,Net,"33,675",2016,12,2016-7,Dec-16,FY17,66
369275,order_refunded,12/14/2016,Infinix Hot 4-Black,12599,1,12599,100249055,Mobiles & Tablets,R-KHS-103986,0,cod,12/14/2016,Valid,"12,599",2016,12,2016-7,Dec-16,FY17,1323
369407,complete,12/14/2016,Infinix Hot 4-Gold,12599,1,12599,100249154,Mobiles & Tablets,C-RWP-31924,0,cod,12/14/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
369684,complete,12/15/2016,Infinix Hot 4-Gold,12599,1,12599,100249336,Mobiles & Tablets,C-RWP-31924,0,cod,12/15/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
369845,complete,12/15/2016,Infinix Hot 4-Black,12599,1,12599,100249431,Mobiles & Tablets,C-uet-44938,0,cod,12/15/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,800
370131,complete,12/15/2016,Infinix Hot 4-Black,12599,1,12599,100249605,Mobiles & Tablets,45297,0,cod,12/15/2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,5769
370183,order_refunded,12/15/2016,Infinix Hot 4-Gold,12599,1,12599,100249634,Mobiles & Tablets,c-isb-44028,0,cod,12/15/2016,Valid,"12,599",2016,12,2016-11,Dec-16,FY17,16651
370516,canceled,12/16/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100249830,Mobiles & Tablets,R-PEW-104414,0,cod,12/16/2016,Gross,"33,675",2016,12,2016-7,Dec-16,FY17,230
370592,order_refunded,12/16/2016,iPhone SE-64GB,64499,1,64499,100249879,Mobiles & Tablets,C LHE 104243,0,cod,12/16/2016,Valid,"64,499",2016,12,2016-12,Dec-16,FY17,28962
370886,complete,12/16/2016,Infinix Hot 4-Black,12599,1,12599,100250058,Mobiles & Tablets,1234,0,cod,12/16/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,29008
371140,complete,12/17/2016,Infinix Hot 4-Gold,12599,1,12599,100250231,Mobiles & Tablets,C-FSD-30642,0,cod,12/17/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,58
371400,complete,12/17/2016,Infinix Hot 4-Black,12599,1,12599,100250388,Mobiles & Tablets,58179,0,cod,12/17/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,29097
371856,complete,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250676,Mobiles & Tablets,C RWP 31924,0,cod,12/19/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
371869,canceled,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250684,Mobiles & Tablets,C-FSD-30642,0,cod,12/19/2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,58
371874,canceled,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250687,Mobiles & Tablets,C-FSD-30642,0,cod,12/19/2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,58
372008,complete,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250768,Mobiles & Tablets,R - KHS - 104404,0,cod,12/19/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,29196
372004,canceled,12/19/2016,iPhone SE-64GB,64499,1,64499,100250765,Mobiles & Tablets,R-LHW-105666,0,cod,12/19/2016,Gross,"64,499",2016,12,2016-12,Dec-16,FY17,29197
372223,complete,12/19/2016,Infinix Hot 4-Black,12399,5,61995,100250898,Mobiles & Tablets,C-KHC-34670,0,cod,12/19/2016,Net,"61,995",2016,12,2016-7,Dec-16,FY17,114
372225,complete,12/19/2016,Infinix Hot 4-Gold,12399,5,61995,100250899,Mobiles & Tablets,C-KHC-34670,0,cod,12/19/2016,Net,"61,995",2016,12,2016-7,Dec-16,FY17,114
372291,complete,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250939,Mobiles & Tablets,C-MUX-47428,0,cod,12/19/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,29234
372362,complete,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250984,Mobiles & Tablets,R-KHS-103986,0,cod,12/19/2016,Net,"12,599",2016,12,2016-11,Dec-16,FY17,26940
372378,complete,12/19/2016,Infinix Hot 4-Gold,12599,1,12599,100250990,Mobiles & Tablets,R-FSD-58130,0,cod,12/19/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,29253
372528,canceled,12/20/2016,Infinix Hot 4-Gold,12599,1,12599,100251087,Mobiles & Tablets,100251084,0,cod,12/20/2016,Gross,"12,599",2016,12,2016-12,Dec-16,FY17,29267
373120,complete,12/21/2016,Infinix Hot 4-Gold,12599,1,12599,100251453,Mobiles & Tablets,C-FSD-30642,0,cod,12/21/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,58
373241,complete,12/21/2016,Infinix Hot 4-Gold,12599,1,12599,100251522,Mobiles & Tablets,C-RWP-31924,0,cod,12/21/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
373659,complete,12/22/2016,Infinix Hot 4-Gold,12599,1,12599,100251792,Mobiles & Tablets,C-FSD-30642,0,cod,12/22/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,58
374904,order_refunded,12/24/2016,iPhone SE-64GB,64499,1,64499,100252571,Mobiles & Tablets,R-LHW-104132,0,cod,12/24/2016,Valid,"64,499",2016,12,2016-7,Dec-16,FY17,1383
374952,complete,12/24/2016,Infinix Hot 4-Black,12599,1,12599,100252603,Mobiles & Tablets,R SKZ 106980,0,cod,12/24/2016,Net,"12,599",2016,12,2016-9,Dec-16,FY17,7388
375065,complete,12/24/2016,Infinix Hot 4-Gold,12599,1,12599,100252669,Mobiles & Tablets,c-mux103602,0,cod,12/24/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,28238
375106,canceled,12/24/2016,Infinix Hot 4-Gold,12599,1,12599,100252696,Mobiles & Tablets,77216275545,0,cod,12/24/2016,Gross,"12,599",2016,12,2016-9,Dec-16,FY17,5905
375737,complete,12/26/2016,Infinix Hot 4-Gold,12599,1,12599,100253080,Mobiles & Tablets,C-ISB-102715,0,cod,12/26/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,1404
375805,complete,12/26/2016,Infinix Hot 4-Black,12599,1,12599,100253121,Mobiles & Tablets,R-KHS-103986,0,cod,12/26/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27619
375894,complete,12/26/2016,Infinix Hot 4-Gold,12599,1,12599,100253179,Mobiles & Tablets,C-RWP-31924,0,cod,12/26/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
375969,complete,12/26/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100253218,Mobiles & Tablets,R-FSD-104419,0,cod,12/26/2016,Net,"33,675",2016,12,2016-7,Dec-16,FY17,2077
376073,canceled,12/26/2016,Infinix Hot 4-Black,12599,1,12599,100253283,Mobiles & Tablets,R-RWP-103991,0,cod,12/26/2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,66
376780,complete,12/28/2016,Infinix Hot 4-Gold,12599,1,12599,100253737,Mobiles & Tablets,C-MUX-5723,0,cod,12/28/2016,Net,"12,599",2016,12,2016-8,Dec-16,FY17,3728
376785,complete,12/28/2016,Infinix Hot 4-Black,12599,1,12599,100253740,Mobiles & Tablets,C-RWP-31924,0,cod,12/28/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
376843,complete,12/28/2016,Infinix Hot 4-Gold,12599,1,12599,100253780,Mobiles & Tablets,C-FSD-103939,0,cod,12/28/2016,Net,"12,599",2016,12,2016-10,Dec-16,FY17,11536
376888,complete,12/28/2016,Infinix Hot 4-Gold,12599,1,12599,100253806,Mobiles & Tablets,R-KHS-103986,0,cod,12/28/2016,Net,"12,599",2016,12,2016-12,Dec-16,FY17,27619
377033,canceled,12/28/2016,Infinix Hot 4-Gold,12599,1,12599,100253910,Mobiles & Tablets,34292,0,cod,12/28/2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,261
377061,complete,12/28/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100253932,Mobiles & Tablets,C-PEW-41539,0,cod,12/28/2016,Net,"33,675",2016,12,2016-12,Dec-16,FY17,29850
377521,canceled,12/29/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100254242,Mobiles & Tablets,R-LHW-105666,0,cod,12/29/2016,Gross,"33,675",2016,12,2016-12,Dec-16,FY17,29906
377523,complete,12/29/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100254244,Mobiles & Tablets,R-LHW-105666,0,cod,12/29/2016,Net,"33,675",2016,12,2016-12,Dec-16,FY17,29906
378213,complete,12/30/2016,Infinix Hot 4-Black,12599,1,12599,100254712,Mobiles & Tablets,C-KHIW-30246,0,cod,12/30/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,820
378241,complete,12/30/2016,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100254728,Mobiles & Tablets,C-PEW-41539,0,cod,12/30/2016,Net,"33,675",2016,12,2016-12,Dec-16,FY17,29985
378292,complete,12/30/2016,Infinix Hot 4-Black,12599,1,12599,100254765,Mobiles & Tablets,C-RWP-31924,0,cod,12/30/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
378572,canceled,12/31/2016,Infinix Hot 4-Black,12599,1,12599,100254934,Mobiles & Tablets,R-RWP-103991,0,cod,12/31/2016,Gross,"12,599",2016,12,2016-7,Dec-16,FY17,66
378753,complete,12/31/2016,Infinix Hot 4-Gold,12599,1,12599,100255047,Mobiles & Tablets,C-RWP-31924,0,cod,12/31/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
378838,complete,12/31/2016,Infinix Hot 4-Gold,12599,1,12599,100255099,Mobiles & Tablets,C-RWP-41876,0,cod,12/31/2016,Net,"12,599",2016,12,2016-7,Dec-16,FY17,33
379197,complete,01-01-2017,Infinix Hot 4-Gold,12599,1,11599,100255340,Mobiles & Tablets,NK2017,1000,cod,01-01-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30139
379562,complete,01-02-2017,Infinix Hot 4-Gold,12599,1,12599,100255582,Mobiles & Tablets,R SKZ 106980,0,cod,01-02-2017,Net,"12,599",2017,1,2016-9,Jan-17,FY17,7388
379689,complete,01-02-2017,Infinix Hot 4-Gold,12599,1,12599,100255638,Mobiles & Tablets,C-RWP-41876,0,cod,01-02-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
379885,complete,01-02-2017,Infinix Hot 4-Black,12599,1,12599,100255751,Mobiles & Tablets,c-uet-100794,0,cod,01-02-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30250
380319,complete,01-03-2017,Infinix Hot 4-Gold,12599,1,12599,100256017,Mobiles & Tablets,C SKZ 40271,0,cod,01-03-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,56
380356,canceled,01-03-2017,Infinix Hot 4-Gold,12599,2,25198,100256044,Mobiles & Tablets,R-KHS-103986,0,cod,01-03-2017,Gross,"25,198",2017,1,2016-7,Jan-17,FY17,1323
380476,complete,01-03-2017,Infinix Hot 4-Black,12599,1,11599,100256127,Mobiles & Tablets,C-RWP-2108,1000,cod,01-03-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
380518,complete,01-03-2017,Infinix Hot 4-Gold,12599,1,12599,100256152,Mobiles & Tablets,C-FSD-103939,0,cod,01-03-2017,Net,"12,599",2017,1,2016-10,Jan-17,FY17,11536
380555,canceled,01-03-2017,Infinix Hot 4-Black,12599,1,12599,100256170,Mobiles & Tablets,R-MUX-103018,0,cod,01-03-2017,Gross,"12,599",2017,1,2017-1,Jan-17,FY17,30313
380573,complete,01-03-2017,Infinix Hot 4-Black,12599,1,11599,100256181,Mobiles & Tablets,R-MUX-103018,1000,cod,01-03-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30313
381025,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256417,Mobiles & Tablets,84659,1000,cod,01-04-2017,Net,"12,599",2017,1,2016-11,Jan-17,FY17,17762
381148,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256489,Mobiles & Tablets,C-FSD-30642,1000,cod,01-04-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,58
